osmid,x,y,nearest_pharmacy_m
446259,10.9267236,48.3737245,1079.5238612496712
446263,10.9143539,48.3750559,573.1894077234506
446264,10.9120278,48.3760986,598.9544183738171
446269,10.9042041,48.3809711,953.8678509965996
446274,10.9016976,48.3815665,875.1080102109977
446279,10.9038149,48.3807725,970.4079645688957
446296,10.9095674,48.3678947,431.846742374143
446303,10.9044476,48.363628,585.6708433542584
2822593,10.8688887,48.3978022,1466.291313202982
9024972,10.8453308,48.3945633,697.5584997532015
9024973,10.8468789,48.3932114,602.671514426244
9024975,10.8473782,48.393793,522.6185893300255
9024979,10.8448911,48.3916963,735.5598940309283
9024982,10.8448228,48.3909523,821.4409286393901
9024984,10.8446201,48.3899096,938.347824717193
9024987,10.8436484,48.3899972,1010.7562361241054
9024989,10.8435975,48.3900021,1012.5256287365172
9024990,10.8438354,48.3910463,895.0943881555169
9024996,10.842769,48.390096,1074.5967137327962
9024997,10.8434349,48.3893044,1089.624147718021
9272425,10.8422251,48.3865483,1222.0214037924236
9356794,10.8519494,48.4067167,1521.0623030037211
9356798,10.8523117,48.4053405,1365.4271690440507
9356799,10.8523771,48.4047194,1296.195373818993
9356804,10.8508392,48.4045642,1181.1560336863952
9356805,10.8506047,48.4050144,1234.1724280157155
9356807,10.8504786,48.4063096,1412.3273298492074
9356808,10.849912,48.4061766,1373.4440756330332
9365407,10.8517343,48.4035341,1049.9444552143343
9367819,10.8472976,48.3974099,935.9241450879393
9367821,10.8472426,48.3969182,990.7544434952098
9367834,10.8473262,48.4021344,1187.6169374443402
9367836,10.8498784,48.4041096,1235.2051465801414
9389598,10.8475101,48.3979378,984.3925162870664
9389600,10.8463882,48.3979262,1060.2097376168983
9389601,10.8463712,48.3984539,1118.900804370403
9389604,10.8498167,48.4025071,1121.372711615965
9389606,10.8508171,48.4030499,1097.372179238427
9389609,10.8516969,48.4010832,910.812949649956
9389611,10.8524483,48.4013022,866.9401835454023
9389644,10.8505445,48.3927037,258.94005329951364
9389645,10.851541,48.3924345,179.50638069429155
9389647,10.8525083,48.3921871,102.96953325301573
9389648,10.8538848,48.3918756,50.656839233708325
9389652,10.858597,48.3912671,407.5577663028625
9389653,10.8492254,48.3930961,365.6720953438869
9390119,10.8476691,48.3955505,728.4013452732801
9412265,10.846416,48.3993972,1171.432985953214
9412266,10.8455296,48.3984465,1181.0395445489573
9412267,10.8455071,48.3979146,1125.2726830372842
9412268,10.8454477,48.3973786,1072.5483768879544
9412271,10.8454107,48.3970153,1113.0378048721404
9412272,10.8464113,48.3969592,1050.5174801225762
9412273,10.8464083,48.3973992,1001.5911419451547
9412274,10.8474317,48.3974153,926.0054729771593
9412275,10.8474153,48.3955383,717.2867444682178
9412276,10.8474376,48.3945731,609.9486060530301
9412280,10.8497467,48.3945784,536.6011986009977
9412281,10.8497329,48.3942439,499.39248985380294
9412282,10.84964,48.393837,453.6230763776798
9412283,10.8511171,48.3936702,369.0444786238007
9412284,10.8521009,48.3935542,311.05440542717696
9412288,10.8530314,48.3934331,246.94016666287365
9412299,10.8549244,48.3986426,544.855563920581
9412301,10.8557803,48.3990456,463.4444381392268
9412303,10.8550943,48.3995829,541.7806530415913
9412306,10.8535214,48.4015903,794.831083155342
9412307,10.8530759,48.4022931,879.6281806040358
9412308,10.8526757,48.4027439,937.8583778489985
9412309,10.8525986,48.3999114,721.5528646136058
9412311,10.8534831,48.3995233,648.4685077188778
9412313,10.8520242,48.3994724,757.3154611757965
9412315,10.8520776,48.4001285,766.9639049962409
9412316,10.8511385,48.400672,858.9401446480346
9412318,10.8505739,48.3994516,864.4104610215848
9412319,10.8505653,48.4000581,931.8532678807624
9412321,10.8479474,48.4005493,1132.6897471239654
9412324,10.848633,48.4016331,1075.5995260986192
9412327,10.8481059,48.401786,1118.099098566507
9412330,10.847725,48.3994167,1074.7701768280663
9412332,10.8475888,48.3984699,1043.8440231165196
9412334,10.8455541,48.3993921,1235.0689508395933
9412335,10.8541862,48.3927651,152.03935185436492
9412336,10.8542806,48.3932867,211.42707741354656
9412338,10.8543778,48.3936975,258.34658239322164
9412341,10.8545537,48.3942035,316.09076767321017
9412342,10.8543267,48.3942405,333.3486032227447
9412343,10.8563708,48.3932781,412.94141332681005
9412344,10.8559771,48.3924421,289.06317990834265
9412345,10.8531062,48.3944032,425.260574019094
9412346,10.8519026,48.3944992,514.7916857419278
9412347,10.8505623,48.3945758,596.8244232529329
9412352,10.850488,48.3960034,756.0183625879326
9412353,10.8519857,48.3962596,711.2967591395765
9412357,10.8534891,48.3965062,661.1768849589371
9412360,10.8550619,48.3966397,606.0908608411138
9412362,10.8546922,48.3952184,445.38675606501477
9412363,10.8568325,48.3964951,713.9707162224877
9412365,10.8558657,48.3950187,534.8396847361826
9412368,10.8579347,48.3957087,60.151227779112396
9412370,10.8581528,48.395913,831.9101226069147
9412379,10.861195,48.3967634,308.17405437104657
9412380,10.8606765,48.3962914,243.20325129181157
9412383,10.8598952,48.3958389,166.5948660707781
9412384,10.8614386,48.3945744,347.63593605810945
9412385,10.8614239,48.3954607,332.3887565427127
9412388,10.862061,48.3949578,404.17439997256133
9412392,10.8606394,48.3940418,319.939300770565
9412393,10.860062,48.3934879,394.84919060778657
9412396,10.8595315,48.3928482,476.10936924461197
9412398,10.8589987,48.3920723,501.991159633182
9412404,10.8561715,48.3928626,358.8719643015678
9412406,10.8560813,48.3926843,633.0422946841072
9412408,10.8557108,48.3939752,405.21607447505886
9412410,10.852055,48.3985801,776.0152046806354
9412411,10.8521017,48.3983943,755.0694539769504
9412417,10.8518219,48.3917337,152.3850482915665
9412418,10.8516617,48.3912404,208.49851385425276
9412419,10.8515577,48.3909068,246.37971115567717
9412420,10.8514701,48.3905845,282.79692423976564
9412422,10.8513872,48.3902367,321.95201590464194
9412425,10.8520528,48.3898331,413.1541255269534
9412426,10.85213,48.3901865,377.23209640573606
9412427,10.8522108,48.3905345,337.9423911990574
9412428,10.8522729,48.3908627,299.7088968693116
9412435,10.8532661,48.3912761,54.018989468676814
9412437,10.8532957,48.3914194,37.935539840483685
9412438,10.8541578,48.389741,286.7307292033852
9412439,10.8554997,48.3896137,375.6835010753756
9412440,10.8566647,48.3894976,462.67096578802636
9412441,10.8578844,48.3893517,554.1839530810012
9412442,10.8583331,48.3892842,588.1558495100473
9412443,10.8579465,48.3894912,551.3217920962171
9412444,10.8583141,48.3905041,435.46767932105956
9412445,10.8569919,48.3906749,336.00763871745824
9412447,10.8557076,48.3908271,239.63030990306305
9412449,10.8555993,48.3910055,217.98324011362848
9412450,10.8541683,48.382544,341.54894855755276
9412454,10.8572821,48.3873774,814.1564154192536
9412456,10.8579273,48.3872246,864.779766032507
9412459,10.8596179,48.3911363,494.96987441472453
9412461,10.8485221,48.3915422,425.33372331341315
9412466,10.8491826,48.391504,376.37652107535916
9412470,10.8501497,48.391847,276.53108643772845
9412471,10.8512102,48.3917841,197.90477727788172
9412472,10.8522192,48.3916736,122.29789455349368
9412473,10.8534432,48.3917462,0.0
9412474,10.8545,48.3915709,80.43419051830054
9412475,10.8543688,48.3911476,128.48965712661703
9412478,10.8557165,48.3914118,171.9833244114859
9412479,10.8535273,48.3919464,23.111121772670515
9412480,10.8496633,48.3929596,329.95418759624005
9412481,10.8493705,48.3923982,396.0167273279456
9412484,10.846302,48.3941491,611.404260575092
9412485,10.8483261,48.3934125,440.83588740321017
9412491,10.8474044,48.3916406,508.5840932987719
9412494,10.8465391,48.3917116,573.0476893521527
9770702,10.877074,48.3814494,216.6774265495677
9770705,10.8761382,48.3817508,139.86925790072507
9770707,10.8759409,48.3814741,105.82569445899327
9770708,10.8763538,48.3820533,177.08401197065587
9770719,10.8726398,48.3889699,569.187590601846
9770720,10.8756122,48.3810114,63.87355699701582
9770722,10.880377,48.3828764,562.0682975458134
9770725,10.8805469,48.3850053,364.85476260657697
9770726,10.8805261,48.3856014,333.0553950849386
9770728,10.8802305,48.3849896,341.4179139560451
9770730,10.880105,48.385629,332.93174432140404
9770731,10.8802957,48.385507,313.3779161599781
9770739,10.8764349,48.3855686,0.0
9770742,10.876572,48.3849082,74.15294583681941
9770743,10.877899,48.3850033,168.58460366760787
9770751,10.8801971,48.3828839,548.7561581898749
9770753,10.875535,48.3828536,189.21139087381312
9770754,10.8754566,48.3827217,173.44330117065377
9770755,10.8753087,48.3824065,136.7321054966086
9770756,10.8751596,48.3820769,98.4638204332572
9770758,10.8750207,48.3818214,68.23958675947657
9770760,10.8746689,48.3819596,97.8913209520829
9770767,10.8768535,48.3834257,240.56504106330456
9770772,10.8769064,48.3831618,277.3648647145875
9770773,10.8769627,48.3826887,296.9337740110868
9770778,10.8701334,48.3867837,631.3881328743498
9770784,10.8798888,48.3824521,426.2212802945064
9770785,10.8795105,48.38236,396.4656246036519
9770788,10.8800484,48.3810958,305.70813321471826
9770791,10.878125,48.3814175,250.67348616815013
9770792,10.8776754,48.3815036,269.44590298948134
9770794,10.8787622,48.3813101,207.77387231527916
9770796,10.8795223,48.3811839,265.6382794981183
9803317,10.9005354,48.3488503,324.63938928498544
9803320,10.9005445,48.3490905,352.91369010167915
9803327,10.8982863,48.3463113,488.78173341385855
9803329,10.8994643,48.3489369,244.81305569923535
9803335,10.9000004,48.3446307,527.9904302968906
9803338,10.8979103,48.3447079,670.6435965547162
9803349,10.8964211,48.3519215,220.14414769979015
9803351,10.8970559,48.3513665,280.62855470253066
9803352,10.8971754,48.3518596,254.36669811415294
9803353,10.8970196,48.3490486,100.00352084136775
9803355,10.8964361,48.3482504,187.76755426371176
9803356,10.896102,48.3476831,255.5138167853581
9803357,10.8959238,48.3471511,316.1374290821091
9803359,10.8958055,48.3456112,488.3173523078744
9803360,10.894521,48.3456833,571.1346597671691
9803368,10.894104,48.3435277,818.1910794699703
9803375,10.8880635,48.3436759,682.839998662622
9803380,10.889981,48.3462196,1138.5758867585255
9803382,10.8881609,48.3461999,1273.1078067107726
9803384,10.8916094,48.3494575,763.5123050614724
9803390,10.8957312,48.351982,176.02158939174373
9803392,10.895201,48.3491979,215.76853768174053
9803393,10.8950421,48.3483768,291.75611492041565
9803399,10.8996079,48.351661,338.9736653037521
9803400,10.8998042,48.3525188,256.7772675876357
9803401,10.9011317,48.3515079,452.9001466934099
9803408,10.886967,48.3437036,600.1275632544296
9803415,10.8858291,48.3456145,654.3671025777146
9908438,10.9069562,48.3239552,846.7461273573962
9908440,10.9071593,48.3244491,789.8109701199862
9908442,10.9068674,48.3232277,667.8317038205937
9908450,10.9009069,48.3358591,370.65476288856195
9912392,10.9055468,48.336316,523.0422095046591
9912401,10.8957286,48.336578,688.1288411174186
9912406,10.8924276,48.3356963,916.7182796171935
9912418,10.8972382,48.3328041,347.2648991372613
9912419,10.8972611,48.3320425,410.2240695499455
9912420,10.8959754,48.3320382,505.2721078697831
9912421,10.897291,48.3312656,496.64045984057867
9912424,10.8972984,48.3307484,559.1104603440881
9914250,10.8786614,48.3806915,138.58692802574805
9914253,10.880169,48.3802963,225.0314208145831
9914254,10.8795349,48.380463,207.9226226349652
9914255,10.8780431,48.3808538,187.68727157390276
9914256,10.877662,48.3809491,217.76146928859734
9914361,10.905703,48.3266566,987.4648110306995
9929856,10.8423472,48.3862707,1171.740105292456
9929864,10.8358429,48.3862914,1691.0984913757973
10011889,10.8962274,48.3211038,740.5464716971387
10011899,10.8957533,48.3173152,757.2407554918793
10011901,10.894742,48.3146421,450.7414097907216
10011905,10.8942616,48.3129364,563.3508772269361
10011906,10.8953611,48.3128217,593.7653708096524
10011907,10.8965282,48.3126994,506.3913587730551
10011908,10.8976853,48.3125819,418.70019866818757
10011909,10.8988434,48.3124675,332.11330079030876
10011910,10.9000836,48.3123387,237.81150792193344
10011912,10.9010936,48.3122429,162.3608730778925
10011916,10.9032226,48.3120571,137.76285589461295
10011917,10.9034316,48.3120472,153.25816031651485
10011919,10.9045912,48.3119919,239.23416182982862
10011920,10.9060144,48.3119122,344.86261875996405
10011921,10.9066831,48.3118782,394.45982203462916
10011922,10.9055024,48.310288,373.833904143646
10011924,10.904201,48.3103493,417.40861991786113
10011926,10.9029154,48.3104122,322.0733383609599
10011928,10.8978415,48.320837,615.9377784666359
10011929,10.8991251,48.320697,519.7598461220804
10011930,10.8993938,48.320671,499.68282283131504
10011932,10.9003733,48.3205667,426.33409818640473
10011934,10.9018725,48.320419,314.2703995813855
10011936,10.9022633,48.3203815,285.0750324386758
10011937,10.9031241,48.3202892,220.60450314732057
10011938,10.9042383,48.3201712,137.18044827445254
10011939,10.9052859,48.3202172,214.80981910783387
10011941,10.9056539,48.3202294,242.05489998836205
10011942,10.9070385,48.3202863,344.63147133218
10011943,10.8979842,48.3178713,637.3887763623577
10011945,10.8989976,48.317761,561.455382740069
10011947,10.8999639,48.3176588,489.1040885011658
10011948,10.9018544,48.317461,347.591588131428
10011951,10.9055774,48.31726,318.27971628042053
10011952,10.907403,48.3172659,453.27590042646625
10011953,10.9072654,48.3164384,545.8506995453257
10011954,10.9035347,48.3165764,285.3197962639234
10011956,10.9071885,48.3156913,629.1270891136121
10011957,10.9060214,48.3157488,565.6910464094731
10011959,10.9048287,48.3157736,477.0819401444261
10011960,10.9044573,48.3157353,449.289597891854
10011961,10.903337,48.3158713,365.0753886253631
10011962,10.9029046,48.3142194,309.22576710573054
10011963,10.9039824,48.3141629,386.8455979432025
10011964,10.9043918,48.3141436,417.19662738059674
10011965,10.9055166,48.3140888,484.14116791855423
10011970,10.9072177,48.3139907,610.5356487578757
10011971,10.9037274,48.3202268,175.45950553727224
10011973,10.9064751,48.3261666,884.7177171124132
10011974,10.9076348,48.3260643,971.2088366208466
10011976,10.9072816,48.3249199,842.2590461692982
10011977,10.9062815,48.3253281,790.3870771030537
10011978,10.9062543,48.3250911,763.9572245490824
10011979,10.9042151,48.3256575,947.492408008799
10011981,10.9045015,48.3264863,1034.9302467922557
10011983,10.905638,48.3263102,948.6481905800821
10011985,10.9061426,48.3246298,712.001559159095
10011988,10.9039796,48.3250008,794.4540945680831
10011991,10.9058934,48.3238586,624.2670254727784
10011993,10.905553,48.3227628,499.84732963995015
10011994,10.9054117,48.3223202,449.5356508284113
10011996,10.9069561,48.3220644,538.3111978851657
10011997,10.9069714,48.3216358,492.4126310568953
10011998,10.9053283,48.3220414,417.9271263974961
10011999,10.9052826,48.3215897,367.43921682934706
10012000,10.9052702,48.3209798,299.6151378392093
10012001,10.9039438,48.321201,284.9626542547641
10012003,10.9026384,48.3214253,384.65355738421636
10012004,10.9028485,48.3220013,450.55891349922376
10012006,10.9070923,48.3196292,284.27890729615865
10012007,10.9057029,48.3195878,181.09949051044578
10012008,10.9071645,48.3190874,312.71221557210436
10012010,10.9072232,48.3186838,357.80084655555413
10012011,10.9072856,48.3182143,410.21435924157583
10012013,10.9073341,48.3178988,445.47923767052947
10012014,10.9061266,48.3181917,335.047598066405
10012016,10.9060812,48.3176953,309.55761603862476
10012017,10.906174,48.3190433,239.12261390910686
10012019,10.9040134,48.3188247,32.71663980588875
10012021,10.9055604,48.3187821,148.43268893218803
10012029,10.8998066,48.3233779,846.2381116377447
10012041,10.9019835,48.3329935,146.5991803598872
10012049,10.9027396,48.3180839,210.2846247353996
10012050,10.9016839,48.3182545,290.95883560901325
10012053,10.901672,48.3193556,427.97703432020216
10012054,10.9002439,48.3195078,522.8338492761403
10012056,10.9001332,48.3184838,409.0010721748501
10012065,10.8974498,48.3187322,609.4606170318207
10012066,10.8968704,48.3187601,652.4154720591099
10012069,10.896804,48.3201265,768.9027875698664
10012074,10.8968588,48.3203783,740.6205902152573
10012075,10.8976382,48.3200349,706.3856986964074
10012077,10.8980925,48.3186998,561.8009431433667
10012078,10.8989022,48.3197388,627.5741738563406
10012079,10.9028279,48.3139446,278.14733036845587
10012080,10.9015237,48.3140844,369.5911846234165
10012081,10.9037838,48.3134233,305.21505348494554
10012083,10.9053902,48.3134285,426.85842350827414
10012084,10.9071875,48.3133811,560.9357634110753
10012085,10.9071164,48.3129559,518.5081551597738
10012087,10.9008989,48.3141515,416.393627644409
10012089,10.9002519,48.3140946,433.92962281470665
10012090,10.8988786,48.3142241,527.5703920796124
10012092,10.8996775,48.3141477,476.8148435947945
10012094,10.8984327,48.3142704,560.9440529773447
10012095,10.8974656,48.314363,617.4226502057877
10012096,10.8972154,48.3143899,635.7895154615555
10012098,10.8960788,48.31451,550.6843094824775
10012100,10.8952136,48.3145984,485.9527350917427
10012103,10.8950886,48.3138364,571.7534694699577
10012105,10.8960179,48.3172755,777.2984870437863
10012107,10.8974468,48.3171218,742.7976376619442
10012108,10.8989053,48.3169754,641.7328455902543
10012110,10.8988709,48.3168387,651.8057272735577
10012111,10.8997851,48.316887,575.9369254918694
10012112,10.8997536,48.3167547,585.8686762914386
10012114,10.9001586,48.3167142,555.5838059040875
10012115,10.9015795,48.3165655,449.2205438395208
10214870,10.8609063,48.384832,1021.8773985041106
10214871,10.8625882,48.384695,1104.1120013219108
10214872,10.8631346,48.3845905,1061.2576769924888
10214877,10.8687963,48.3831699,617.7050243686609
10214883,10.8701483,48.3811999,377.0035481831014
10214884,10.8702895,48.3809938,381.3298088777226
10214889,10.8477723,48.3860161,999.2757930310321
10214911,10.8421068,48.3864057,1215.1227602257375
10293807,10.8977526,48.3797258,886.9756457201886
10293808,10.9039637,48.3657491,593.5414937393202
10293811,10.9012317,48.3700711,379.17204091972116
10293813,10.9014469,48.3732232,223.89126037921363
10293814,10.9015554,48.3740808,128.90963831304933
10293817,10.9008727,48.3773288,497.8920623451897
10293821,10.8985628,48.3794448,819.2730026710067
10293822,10.8812625,48.3885946,174.02819311484876
10306159,10.84134,48.3823904,1016.4931390912527
10367270,10.879126,48.3269648,1974.5758015097176
10367278,10.8732276,48.3307402,1354.942882314368
10367281,10.8714772,48.3321956,1146.5767780688889
10367282,10.8706867,48.332573,1074.1643725111303
10367287,10.86718,48.3339754,776.2109373408606
10367293,10.8624105,48.3218307,755.4703941103048
10367296,10.861344,48.318784,407.43155360067965
10367297,10.8607722,48.3177782,287.84350371746166
10367298,10.8601876,48.3167909,169.85463572674723
10367299,10.8596889,48.3157322,46.49115138620513
10367302,10.859072,48.3141506,146.82666959259214
10367305,10.857977,48.3139709,222.48665649815067
10367312,10.8554756,48.3115985,550.4564749166768
10367314,10.8548953,48.3098387,750.9496384539374
10367343,10.867173,48.3344037,728.5659438009944
10367345,10.8670809,48.3358005,571.2431558102758
10367348,10.8681036,48.338678,238.14679200738763
10367349,10.8680249,48.3401083,79.23447655050421
10367351,10.8696142,48.3432278,244.45616158701986
10367354,10.8699527,48.3453458,839.0211811995667
10367356,10.8712369,48.3468865,658.0207853921049
10381453,10.8488359,48.3147807,1049.883093949291
10381458,10.8465945,48.3151269,1218.708468104938
10381459,10.842703,48.3147935,1510.5209647352417
10381460,10.8406631,48.3146891,1661.8155187503507
10381462,10.8392863,48.3145085,1766.1611622113153
10381465,10.8368935,48.3130148,2010.3470165026522
10381475,10.8321678,48.3123614,2376.9015833750727
10381523,10.8254075,48.3336094,3431.1034826406653
10381528,10.8212308,48.3167988,3561.267362207905
10381531,10.820834,48.3182996,3731.6803204815446
10381533,10.8203572,48.3189964,3816.836531269923
10381537,10.8226383,48.3196306,3837.0202530090232
10381541,10.8271084,48.321278,3626.288302210287
10381544,10.8303986,48.3229901,3315.8229414675325
10381547,10.8327709,48.3237913,3117.910413131632
10381566,10.8451247,48.3313194,2167.475195035902
10381603,10.8606912,48.3654152,789.5651897136227
10381605,10.8638454,48.3649702,547.859940641206
10381607,10.863477,48.3634889,442.8093537032933
10582433,10.8469468,48.3860922,1158.639029998923
10582435,10.8525482,48.3855998,748.8598212428179
10582438,10.8497323,48.3840118,712.4255964304348
10582442,10.8474036,48.3842553,801.5349114023845
10582468,10.8473053,48.387008,1233.8933393638592
10582470,10.8471418,48.3868871,1235.954788838114
10711837,10.8943431,48.3530962,186.7545690890233
10711838,10.894754,48.3554165,428.1735318216856
10711840,10.8933896,48.3550321,446.79749918990206
10815066,10.8466608,48.3825434,626.6446977711903
10815068,10.8427811,48.3860891,1175.5256002226633
10815070,10.8430979,48.3859071,1206.5240546429197
11077149,10.8749639,48.3390478,653.780724999741
11077151,10.8747612,48.339051,638.7941842189047
11077158,10.8748969,48.3397925,555.6921425796007
11077165,10.8799677,48.3394908,637.7410574130535
11494025,10.9196004,48.3496792,1469.006388339872
11494026,10.9196555,48.3505666,1364.4901328670107
11494027,10.9196521,48.3504284,1379.859348488958
11494028,10.9206591,48.3506589,1289.4316284053418
11494031,10.9224398,48.3511185,1147.8777567380798
11494032,10.9221821,48.35104,1168.82604944666
11494034,10.9234342,48.3514522,1065.5537603655366
11494035,10.9236006,48.350685,1148.1807100396973
11494038,10.917877,48.3498231,1549.232348762657
11494039,10.9185194,48.3480471,1590.8289671145078
11494040,10.9158073,48.3475759,1799.1341211501804
11494043,10.9181311,48.3523817,1197.4764224184175
11494044,10.9184396,48.3518832,1257.414698176142
11494045,10.9188246,48.3512417,1334.210500257905
11494046,10.9191627,48.3507162,1397.7734800584556
11494052,10.9219425,48.3522208,1095.623869504615
11494056,10.9245747,48.3510159,1053.3512734892038
11494058,10.9305535,48.3536168,406.580294400798
11494060,10.9303112,48.3530553,444.2993328409683
11494062,10.9299242,48.3526824,496.0480751384283
11494067,10.9172656,48.3517956,1312.9968875767001
11494072,10.9172292,48.3520707,1282.0145740164958
11494073,10.9191848,48.3504398,1414.7459707162154
11494077,10.9169422,48.3526476,1255.7074309528114
11494079,10.9155059,48.3545431,1016.1933787625122
11494080,10.9171418,48.3523546,1278.352549670931
11494081,10.9103978,48.3526477,1090.339169133875
11494082,10.9217744,48.3528508,919.8708549654011
11494088,10.9155147,48.3555577,902.0047381089712
11494089,10.921943,48.3515286,1172.6016750443976
11494090,10.9257089,48.3512694,867.6898199930055
11494093,10.9244801,48.3518279,977.6984033025118
11494094,10.9236847,48.3521799,1048.314960567762
11494095,10.9230956,48.3524446,1007.1221895535507
11494098,10.9225674,48.351771,1143.7254390221658
11494100,10.9264211,48.3511454,809.8044129718334
11494105,10.9262834,48.3511186,820.4248510894934
11494106,10.9241818,48.3521446,947.6116561804005
11494107,10.9260666,48.3513137,841.9984768698698
11494109,10.9239891,48.352929,1058.071283590361
11494110,10.9267463,48.3526859,732.0675928055508
11494115,10.9264633,48.3517265,842.6863347927845
11494120,10.9243713,48.3517886,986.8490882145279
11494121,10.924378,48.3515473,980.9900434245764
11494122,10.9243749,48.351707,986.0803560446136
11494123,10.9248913,48.3515513,943.0568143468828
11494124,10.9256509,48.3512117,875.4056511638976
11494125,10.915342,48.3548037,984.7181076017304
11494127,10.9090786,48.3548885,919.3804594651037
11494128,10.9098566,48.3539563,1037.9169641915817
11494131,10.9095063,48.3549245,930.4461057130096
11494136,10.9292271,48.3540464,305.6979355297634
11494139,10.9293018,48.3541325,297.5240292649694
11494141,10.9274371,48.3548208,193.6635158885374
11494142,10.9276558,48.3547434,189.7462602625954
11494146,10.9291397,48.3541717,290.2170507160809
11494148,10.9270455,48.3547778,191.65479541489725
11494149,10.9257972,48.35484,275.2413643948727
11494152,10.9175988,48.3548732,945.6822540043755
11494153,10.9244977,48.3535504,533.0574114572689
11494154,10.9244748,48.3538716,497.30148817368377
11494155,10.924463,48.354243,455.99443057168605
11494156,10.9244658,48.3543391,466.68228086922966
11494161,10.9256645,48.3541515,352.7987233389527
11494162,10.9246376,48.354311,412.04769651535395
11494165,10.9218856,48.3539548,657.2915133732936
11494166,10.9206505,48.3539369,748.5774019706569
11494167,10.9195914,48.3544138,843.1461117974181
11494169,10.9265717,48.3538983,295.5334437278153
11494176,10.9219046,48.3545003,596.618349800423
11494179,10.922462,48.3544924,555.4219471681488
11494183,10.9273479,48.3547764,185.42842221297093
11494187,10.9247516,48.3548393,352.7024577456284
11494190,10.91688,48.3542895,1048.307710635656
11494194,10.9205719,48.3538177,763.5898096461527
11494198,10.9179174,48.355226,902.3893467119857
11494199,10.9182647,48.3549605,894.2524346512787
11494201,10.9161507,48.3547478,1054.3752474254538
11774916,10.8492859,48.3832467,649.6318256863121
11774918,10.8492352,48.3829568,617.1796534305201
11774920,10.8491929,48.3827371,592.5511755003488
11774921,10.8504783,48.3828444,557.3461225180488
11774928,10.8495294,48.3816608,556.1507598425912
11774931,10.8503881,48.381667,385.5737904499759
11774932,10.8508177,48.3816415,353.72053859804885
11774934,10.8512661,48.3815968,320.23436144025607
11774935,10.8523337,48.3814268,237.94753608322503
11774938,10.852005,48.383003,457.3161651646042
11774940,10.8518781,48.3824017,389.7975967987737
11774941,10.8518159,48.3821158,357.6709193202715
11774945,10.852984,48.3824389,471.9214390722522
11774946,10.853128,48.3829103,526.6899955109278
11774949,10.8510128,48.3831001,524.1604175353817
11774957,10.850419,48.3821957,444.4069051244309
11774959,10.8499677,48.3821973,476.7211296067484
11774960,10.8490664,48.3821753,543.0063600562793
11774962,10.8495009,48.3821926,510.84764599351547
11774965,10.8509835,48.3829466,506.9553637894688
11774966,10.8514195,48.3828135,463.6418217291327
11774967,10.8509692,48.3828603,497.30129328875654
11774968,10.8508755,48.382177,413.4183130685259
11774969,10.8507351,48.3821842,423.81788268249556
11774970,10.850832,48.3826859,480.06174621127286
11774971,10.8513546,48.3821485,381.92787417805965
11774972,10.8492392,48.3821853,530.1965223122916
11774973,10.8491443,48.3825404,570.3865760442412
11875166,10.9217558,48.3696329,1162.8908113790008
11877663,10.9292751,48.3773962,645.1553964956132
11877676,10.9289783,48.379895,366.2432733502644
11877681,10.9320004,48.3812573,94.70004254197862
11877683,10.9356567,48.3822734,388.0943573292775
11877702,10.9245384,48.3774808,536.7704737241785
11877703,10.9271155,48.3758286,801.5224350894813
11877705,10.9225743,48.3787871,331.4843353710467
11877706,10.9212009,48.3797331,0.0
11877711,10.9200178,48.380439,191.13392757787696
11877897,10.9179373,48.3809186,180.40171041647602
11877898,10.9169067,48.3809873,54.32003099145069
11878078,10.9379439,48.3847512,713.2191209145269
11878081,10.9364015,48.3889099,1211.336599330365
11878083,10.9335064,48.392189,1626.5591883780119
11878190,10.923002,48.3968466,897.2845590769086
11878192,10.9212277,48.3968125,1005.1489860305743
12129196,10.8758946,48.3376866,864.1578500554597
12129197,10.8780391,48.3376963,918.6454889363163
12129198,10.8800209,48.3377219,773.5581802465298
12129199,10.8746183,48.3377164,779.6059693488336
12129202,10.8781716,48.3388004,851.5134774931249
12129205,10.828237,48.3352029,3153.7719550644865
12129206,10.827473,48.3350445,3209.185748842034
12129207,10.8279399,48.3354983,3189.181489800824
12129208,10.8280834,48.3352368,3157.916026677907
12129210,10.8562544,48.3371899,1085.355622794681
12129216,10.8626809,48.3388732,642.9717792470196
12378463,10.8839578,48.3479768,750.5850001838248
12378464,10.8832637,48.345997,822.2093303714954
12378465,10.8845182,48.3456218,720.5294268511
12378466,10.8807929,48.3466158,758.9887779519576
12378470,10.8836334,48.3433576,496.90266888254513
12378471,10.8826553,48.3433128,569.3778709996704
12378472,10.8824519,48.3425538,643.5024599266615
12378473,10.8813776,48.3425414,722.9165228366654
12378474,10.8803119,48.3425276,801.6960794726481
12378476,10.8792168,48.3425135,851.7149114229607
12378478,10.8788411,48.3415735,769.9419169321317
12378480,10.8784503,48.3432633,708.9535715983578
12378481,10.8791167,48.3440646,808.1736252272311
12378482,10.8798551,48.3452178,859.2543595260963
12378491,10.8809762,48.3450153,901.5823883696982
12378494,10.8818239,48.3447259,830.7938086169835
12378496,10.88225,48.344155,755.63018495475
12379576,10.8859199,48.3479539,895.6084291785731
12379579,10.88868,48.3541756,460.0164017683647
12379581,10.8842131,48.3452114,686.6634578712549
12379582,10.8854034,48.3448188,588.2722914650445
12379583,10.887992,48.3531474,565.6469276254783
12379584,10.8878405,48.3528764,597.7930780948925
