osmid,x,y,nearest_pharmacy_m,accessibility_band
766795747,10.9456817,48.2855131,7624.999453730166,> 1500 m
773200049,10.9357799,48.3081373,2531.8370659850334,> 1500 m
773200056,10.9352927,48.3083846,2525.118151539964,> 1500 m
773200070,10.9339826,48.3058969,2219.335578573204,> 1500 m
773200115,10.9357266,48.3077918,2500.8870041781283,> 1500 m
802319794,10.8184645,48.3181142,3793.121424529432,> 1500 m
802322820,10.8100978,48.3130496,4087.515288441685,> 1500 m
810518384,10.7773809,48.312838,7024.704252478191,> 1500 m
810518416,10.773456,48.3136401,7231.29108564929,> 1500 m
810518419,10.7737126,48.3131281,7170.960708420219,> 1500 m
810518459,10.7723208,48.3112183,7194.660764721984,> 1500 m
810578456,10.7883981,48.3082017,5853.6897997318765,> 1500 m
810578482,10.7882153,48.3126643,5899.402459104924,> 1500 m
819690447,10.854234,48.3526114,2187.288665037548,> 1500 m
819690464,10.8539876,48.3527631,2183.1370755451344,> 1500 m
819690473,10.8539872,48.3538598,2182.653199280407,> 1500 m
819690523,10.8541414,48.3527367,2171.1666187318824,> 1500 m
819690576,10.855393,48.3530943,2048.2587606346624,> 1500 m
833820698,10.9155387,48.3464265,2027.55206055557,> 1500 m
834466115,10.9072678,48.2724162,3595.668935206262,> 1500 m
834470038,10.9359809,48.3099376,2434.171106914678,> 1500 m
835310291,10.8100275,48.3274995,4877.749205288092,> 1500 m
835310313,10.8160078,48.3301453,4291.634547948295,> 1500 m
838045239,10.7918008,48.3055304,5912.332396043362,> 1500 m
838045245,10.8039102,48.3100722,4657.018753457858,> 1500 m
838045270,10.7874198,48.3070929,5968.800029936248,> 1500 m
841808056,10.9129566,48.3445367,1593.463872550707,> 1500 m
841808098,10.9147179,48.3427353,1770.2646794539687,> 1500 m
841808119,10.9132587,48.3442075,1636.341049417603,> 1500 m
841808141,10.9137634,48.3424084,1680.578707899776,> 1500 m
841808227,10.9146913,48.3424928,1742.833973947617,> 1500 m
848264098,10.8966399,48.3926385,1666.542719470964,> 1500 m
848264100,10.8973008,48.3916914,1779.77141953032,> 1500 m
849402281,10.8127592,48.3243049,4710.152435087812,> 1500 m
849402286,10.8159275,48.3246158,4736.723051245216,> 1500 m
849402305,10.8183678,48.325937,4513.749818695806,> 1500 m
849402349,10.8221145,48.3299586,3959.310333119776,> 1500 m
849402362,10.8211402,48.3309267,3895.615449312751,> 1500 m
849404842,10.8195329,48.3337339,3835.2430012825416,> 1500 m
852759831,10.88162,48.3221497,1671.6263516366903,> 1500 m
852760526,10.8872463,48.3218201,2091.3104527601963,> 1500 m
852761039,10.8842915,48.3218793,1871.4320560639649,> 1500 m
861686260,10.8323523,48.3391134,3469.9712617146206,> 1500 m
861686274,10.8315449,48.3391117,3410.293078865706,> 1500 m
861686349,10.8318235,48.3393924,3447.686393231315,> 1500 m
861686352,10.8330211,48.3400235,3444.2254311637644,> 1500 m
861686421,10.8324067,48.3393268,3491.405446354829,> 1500 m
861686554,10.8334264,48.3402265,3481.9911496519817,> 1500 m
862791694,10.8308566,48.3247129,3242.1335838277746,> 1500 m
873611315,10.8917141,48.3876316,1576.2595081437842,> 1500 m
874015366,10.804363,48.3211715,5110.342394747676,> 1500 m
874015393,10.8044463,48.3225557,5123.950485413706,> 1500 m
888272386,10.8675067,48.400573,1596.9214108982478,> 1500 m
888272408,10.8682809,48.4004997,1547.6633145749136,> 1500 m
888272502,10.8682497,48.4003074,1534.1115695666865,> 1500 m
888272526,10.8682648,48.4004116,1537.7951864717038,> 1500 m
889362723,10.8835732,48.4047849,1772.449365122429,> 1500 m
890058189,10.8691955,48.4044859,2043.2323647716933,> 1500 m
890728431,10.9543001,48.3443692,1551.864946912113,> 1500 m
894575060,10.9512585,48.3227607,2755.9031494898327,> 1500 m
899574277,10.918157,48.3479815,1618.5861995040543,> 1500 m
899574492,10.9173779,48.3478524,1677.924979530076,> 1500 m
900422409,10.9380361,48.3096244,2595.0561392360983,> 1500 m
900422420,10.9153416,48.342728,1792.504494992975,> 1500 m
900422501,10.937845,48.3095525,2578.818444416632,> 1500 m
900422533,10.9154261,48.3427983,1802.5099405877183,> 1500 m
900422601,10.9150892,48.3424396,1754.47381482386,> 1500 m
900422613,10.9154013,48.3423746,1758.149379222124,> 1500 m
905813053,10.9336359,48.3380582,1635.4823727503033,> 1500 m
906213179,10.8947298,48.423264,3512.998188422096,> 1500 m
906213194,10.8918472,48.4240479,3738.143172717109,> 1500 m
906213203,10.8918126,48.4237791,3768.144697254687,> 1500 m
906213230,10.8954756,48.4245495,3563.3413101232977,> 1500 m
906213235,10.8948691,48.4235431,3473.615213609143,> 1500 m
906213266,10.8910851,48.4110906,2848.9439280522533,> 1500 m
906213336,10.8939173,48.4235726,3551.7637616562324,> 1500 m
906213357,10.890051,48.4169652,3226.549038595134,> 1500 m
906213370,10.8918469,48.4240882,3733.6619561643374,> 1500 m
906213385,10.8899991,48.4115058,2895.156590125031,> 1500 m
906213401,10.8944888,48.4236955,3506.479819054815,> 1500 m
906213404,10.8954839,48.4246095,3570.04106743063,> 1500 m
906213437,10.8948111,48.423566,3478.595315267962,> 1500 m
919683427,10.9042412,48.412101,1685.852275658317,> 1500 m
919683442,10.9057456,48.4113439,1537.9696439499053,> 1500 m
920055024,10.9262618,48.3675721,1512.46619724407,> 1500 m
920055047,10.9261112,48.3677162,1519.5025501217344,> 1500 m
926848070,10.9257638,48.3216072,2047.8900916254763,> 1500 m
927876582,10.8815091,48.3264803,2137.028866820588,> 1500 m
927876591,10.8792154,48.3268368,1992.470566537061,> 1500 m
927876596,10.8791782,48.3270403,1965.336030831599,> 1500 m
927876602,10.8813122,48.3263989,2154.941589903789,> 1500 m
933826692,10.7860968,48.3003395,6845.09533192598,> 1500 m
933826697,10.7880553,48.3063245,6067.921329294762,> 1500 m
933826750,10.8126413,48.3093723,4262.26209601846,> 1500 m
933826760,10.7860791,48.3038101,6385.827221587191,> 1500 m
936791318,10.7992038,48.3087328,5045.215470685608,> 1500 m
936791354,10.8086237,48.3087167,4574.940534143458,> 1500 m
936791376,10.7874486,48.3081549,5924.105944556758,> 1500 m
936791387,10.7982991,48.3068229,5363.044050003462,> 1500 m
936791424,10.799821,48.3071508,5230.779896137336,> 1500 m
944474932,10.8233021,48.3302193,3854.314424628428,> 1500 m
944474982,10.8221145,48.3297089,3960.454500002888,> 1500 m
944475065,10.8224629,48.3298446,3930.603760647177,> 1500 m
957290653,10.8795675,48.40462,1627.413426671187,> 1500 m
957290655,10.8809172,48.4044947,1645.990408112178,> 1500 m
957290661,10.8808665,48.4046847,1667.5361335572952,> 1500 m
957290664,10.8801105,48.404345,1608.9703795620094,> 1500 m
957290670,10.8800631,48.4044952,1626.0384851187323,> 1500 m
957290676,10.8795865,48.4044913,1613.0340536917065,> 1500 m
957290678,10.8808197,48.4050683,1710.3302980962696,> 1500 m
957290680,10.8800468,48.4046435,1642.572556417555,> 1500 m
973568802,10.8510386,48.2979485,2112.8071623260907,> 1500 m
973568809,10.8511763,48.2988336,2013.7897894159512,> 1500 m
975159772,10.7950664,48.3049603,5691.689833287893,> 1500 m
976773133,10.9197892,48.4204016,2721.662161568432,> 1500 m
976773136,10.9197756,48.4184491,2504.522448560097,> 1500 m
976773200,10.9150399,48.4197175,2959.681233455173,> 1500 m
985973290,10.9278439,48.2988438,2536.26297745608,> 1500 m
985973494,10.9268734,48.2988491,2464.4313362243934,> 1500 m
985973702,10.9278359,48.2993741,2595.232699713737,> 1500 m
985973737,10.9216756,48.3127261,1565.6721991735646,> 1500 m
986750389,10.8200435,48.3144611,3314.1425702306483,> 1500 m
986750396,10.8200038,48.3145895,3322.1204884821377,> 1500 m
1013971363,10.8989252,48.3894923,1505.019730365739,> 1500 m
1013971367,10.8980538,48.3907123,1652.7996492095167,> 1500 m
1014693220,10.8935299,48.3858691,2026.330684079595,> 1500 m
1014693495,10.8886484,48.3935567,2601.8878530503457,> 1500 m
1017805642,10.8548257,48.3222566,1794.519340992386,> 1500 m
1030633698,10.8979792,48.3857518,1561.576757797476,> 1500 m
1030633982,10.8961322,48.3868451,1751.8258740006038,> 1500 m
1030633998,10.8978567,48.3857549,1571.2158247300345,> 1500 m
1031899411,10.8946555,48.3893514,1986.8201503842763,> 1500 m
1031899497,10.8938861,48.3897941,2046.9765320684453,> 1500 m
1031899619,10.8942771,48.3899332,2079.7322670458625,> 1500 m
1031899745,10.8940727,48.3898624,2062.709533114087,> 1500 m
1031900101,10.8957113,48.3887596,1903.8474467552203,> 1500 m
1031900156,10.8936498,48.3896837,2033.8034903458097,> 1500 m
1031900373,10.8952265,48.3884836,1856.6162436945235,> 1500 m
1031900444,10.8955283,48.3886505,1885.6878051282756,> 1500 m
1031900617,10.8953534,48.3885529,1868.8184376548088,> 1500 m
1031900651,10.894473,48.3892446,1969.5259773518665,> 1500 m
1031900693,10.8945669,48.3895839,2036.4636156826623,> 1500 m
1031900792,10.8948323,48.3894489,2003.7899054749023,> 1500 m
1031900812,10.8943646,48.3895112,2019.4785929382133,> 1500 m
1033064891,10.8522486,48.3404917,1641.8852233595003,> 1500 m
1033064904,10.8523311,48.3401387,1681.6079021828348,> 1500 m
1033064906,10.8521601,48.3396358,1602.113820395292,> 1500 m
1033064908,10.8524721,48.3390695,1515.593977351515,> 1500 m
1033064912,10.852631,48.3396018,1575.9371264512215,> 1500 m
1033064921,10.8521035,48.3391069,1543.1541332648444,> 1500 m
1033380487,10.8269814,48.3347579,3258.7832370567085,> 1500 m
1060406018,10.8357349,48.3853968,1657.1728198184242,> 1500 m
1060406051,10.8359623,48.3851231,1611.6576057370062,> 1500 m
1060406064,10.8360055,48.3852247,1599.914760727927,> 1500 m
1060406073,10.8323194,48.3868537,2004.1695334169772,> 1500 m
1060406104,10.8342931,48.3853746,1752.4841710173316,> 1500 m
1060406140,10.8342998,48.3853301,1747.5113150065022,> 1500 m
1060406209,10.8360193,48.3851312,1610.3613269827983,> 1500 m
1060406213,10.8312386,48.3856738,1994.907238554645,> 1500 m
1060406234,10.8367517,48.385423,1556.7668970671602,> 1500 m
1060406266,10.8368581,48.3863325,1613.8959021359606,> 1500 m
1060406284,10.8349839,48.3853459,1703.4860738001587,> 1500 m
1060406366,10.8319894,48.3850645,1876.008516594644,> 1500 m
1060406367,10.83522,48.3862167,1738.8226301055283,> 1500 m
1060406377,10.8366102,48.3863151,1632.30408219611,> 1500 m
1060406396,10.8323848,48.3859847,2005.091237565772,> 1500 m
1060406425,10.835057,48.3849057,1654.2412284313696,> 1500 m
1080625461,10.8995876,48.280431,2818.1274958955937,> 1500 m
1080625503,10.9003161,48.2804256,2764.215243237866,> 1500 m
1080625518,10.9010447,48.2804197,2710.2957926203635,> 1500 m
1080625553,10.899327,48.2799865,2872.134955263496,> 1500 m
1080625574,10.9000879,48.2798664,2829.086942727601,> 1500 m
1080625577,10.9008306,48.2797744,2783.9381313954887,> 1500 m
1080625668,10.9014677,48.2801151,2694.4583969187897,> 1500 m
1080625678,10.9001383,48.2845406,2447.128754563764,> 1500 m
1080625862,10.9000604,48.2804275,2783.13797705278,> 1500 m
1080625868,10.9007964,48.2804217,2728.671018467692,> 1500 m
1080625872,10.9015576,48.2804264,2672.3344885596625,> 1500 m
1080625920,10.9005481,48.2804237,2747.046243595837,> 1500 m
1080625938,10.8998462,48.2798964,2844.818239483596,> 1500 m
1080625941,10.9005897,48.2798042,2799.1842138497423,> 1500 m
1080625983,10.900345,48.2798345,2814.49866278724,> 1500 m
1098293227,10.8365963,48.2910743,3682.0220695488624,> 1500 m
1102289161,10.9463042,48.3941055,2139.7604082397384,> 1500 m
1102976807,10.8812714,48.4048427,1714.3095939912305,> 1500 m
1102976862,10.8808499,48.4048245,1683.1294287862502,> 1500 m
1102976961,10.8812942,48.4047024,1699.1696001938346,> 1500 m
1110088507,10.8168098,48.3238524,4601.356406610931,> 1500 m
1110088515,10.8182619,48.3246376,4740.835755168312,> 1500 m
1112259739,10.932464,48.4114546,2979.777576061932,> 1500 m
1126044947,10.8205755,48.316485,3634.6101418705593,> 1500 m
1126044951,10.8210289,48.317308,3619.864525982154,> 1500 m
1126044976,10.8195665,48.3165619,3587.511133064242,> 1500 m
1126044978,10.8194024,48.3165681,3599.6652954394995,> 1500 m
1126044979,10.8188857,48.316594,3637.9817419939086,> 1500 m
1126044980,10.8194047,48.3166488,3608.640350307113,> 1500 m
1126044982,10.8189726,48.316674,3640.715136600892,> 1500 m
1126044983,10.8193935,48.3164933,3608.008684424218,> 1500 m
1126044984,10.8189614,48.3165155,3640.0561490537975,> 1500 m
1126044986,10.8193824,48.3164311,3614.973553509636,> 1500 m
1126044987,10.8189525,48.3164518,3646.8463817756337,> 1500 m
1126044988,10.8204261,48.3170409,3658.715281737308,> 1500 m
1126044990,10.820433,48.3169706,3666.549045047944,> 1500 m
1126044992,10.8204377,48.3169325,3670.7998093171486,> 1500 m
1126044993,10.8204414,48.3168746,3667.14253365708,> 1500 m
1126044994,10.8198537,48.3168478,3639.5071671216742,> 1500 m
1126044995,10.819859,48.3167728,3631.1583320994655,> 1500 m
1126044996,10.819865,48.316709,3624.0502254605512,> 1500 m
1126044997,10.8201899,48.3167327,3648.219420353912,> 1500 m
1126044999,10.8204475,48.3168009,3673.736499717736,> 1500 m
1126045004,10.8205161,48.3168803,3661.582053162801,> 1500 m
1128671855,10.9329274,48.3993861,1810.1851217929209,> 1500 m
1128671877,10.9358151,48.4002007,2041.818481745995,> 1500 m
1128671899,10.9331401,48.3998432,1882.9591911383072,> 1500 m
1128671924,10.9292675,48.4062036,1895.127090030186,> 1500 m
1128671964,10.9333299,48.399503,1842.6188813497,> 1500 m
1130785487,10.9454966,48.3940801,2097.695744912826,> 1500 m
1137997353,10.953977,48.3450654,1544.7081680218776,> 1500 m
1137997354,10.9528027,48.3448716,1641.0861255785826,> 1500 m
1137997358,10.9515441,48.3464894,1749.010358757349,> 1500 m
1137997363,10.9519124,48.3464663,1718.8523589186652,> 1500 m
1137997401,10.952662,48.3464554,1663.4414143362833,> 1500 m
1137997414,10.9535673,48.3457618,1533.4273115590415,> 1500 m
1137997417,10.9527819,48.3457184,1591.6718158039148,> 1500 m
1137997429,10.9536022,48.3455512,1509.868013784297,> 1500 m
1137997436,10.9520582,48.3456937,1645.2266805376305,> 1500 m
1141838950,10.827185,48.3212401,3623.753415438332,> 1500 m
1141838967,10.8261001,48.320692,3724.590315504535,> 1500 m
1141838977,10.8335632,48.3241799,3031.537653881753,> 1500 m
1141838984,10.8383758,48.3297196,2833.1504712447463,> 1500 m
1141838991,10.8277515,48.3216267,3563.467973306578,> 1500 m
1145528360,10.8485271,48.3412261,1977.9606153052289,> 1500 m
1145528405,10.8487978,48.3411622,1949.948780124916,> 1500 m
1145528571,10.8484552,48.3408115,1929.821212320476,> 1500 m
1151678361,10.7998813,48.3362423,5365.496726288463,> 1500 m
1152482376,10.9421794,48.3692235,1660.053319104017,> 1500 m
1152482395,10.9440332,48.3693593,1801.185370647344,> 1500 m
1155059628,10.8912558,48.398527,3029.210712441565,> 1500 m
1155059667,10.8900586,48.3998733,3255.6873468102217,> 1500 m
1155059675,10.889806,48.4001636,3293.824818243018,> 1500 m
1155059726,10.8894304,48.4022949,3550.222925499509,> 1500 m
1157413724,10.9419766,48.3695901,1636.5637980256972,> 1500 m
1157413778,10.9417006,48.3691713,1637.7584479690072,> 1500 m
1157413790,10.9419142,48.3692439,1653.2996400147854,> 1500 m
1157413814,10.9410983,48.3697753,1624.8472538023152,> 1500 m
1157413827,10.9410793,48.3693453,1564.6242664770652,> 1500 m
1157413829,10.9413326,48.3698239,1642.165527563447,> 1500 m
1157413952,10.9416243,48.3690661,1615.4636011785124,> 1500 m
1157413959,10.9415281,48.3694793,1601.216637902933,> 1500 m
1157413966,10.9415544,48.3698866,1660.594971779853,> 1500 m
1157413978,10.9417761,48.3699359,1677.7688759996445,> 1500 m
1157414142,10.9474719,48.3660979,1731.4198156225343,> 1500 m
1157414149,10.9412961,48.369422,1582.9328046980067,> 1500 m
1157414175,10.9417515,48.3695345,1618.8236233949738,> 1500 m
1170241141,10.950024,48.3635796,1509.0879493123416,> 1500 m
1170241296,10.9470302,48.3660215,1729.5562296600644,> 1500 m
1170241347,10.9481119,48.3643188,1505.6503072808136,> 1500 m
1170241348,10.9470243,48.3648174,1583.6398613448362,> 1500 m
1170241382,10.9468656,48.3663893,1786.701694485336,> 1500 m
1170241428,10.9489158,48.3647928,1615.11813747742,> 1500 m
1170241492,10.9492456,48.3633905,1570.3184568674178,> 1500 m
1170241530,10.947166,48.3642367,1533.5572968628203,> 1500 m
1170241571,10.9474556,48.365642,1715.7104210200173,> 1500 m
1170241580,10.9481076,48.3643454,1508.6251068126962,> 1500 m
1170241620,10.9488277,48.3640907,1520.5069381089677,> 1500 m
1170241637,10.9467163,48.3657702,1693.2440641486498,> 1500 m
1170242064,10.9468467,48.3668133,1835.2280661721252,> 1500 m
1170242122,10.9475578,48.3657235,1727.505765263174,> 1500 m
1170242127,10.9487015,48.3647367,1597.729389934919,> 1500 m
1170242235,10.9498677,48.3637788,1534.0671712686726,> 1500 m
1170242597,10.9468577,48.3655971,1671.259159674242,> 1500 m
1170242613,10.9470454,48.3671628,1877.6967327928585,> 1500 m
1170242703,10.9468094,48.3669605,1851.8262991367408,> 1500 m
1170242844,10.9469887,48.3649553,1599.1975720104222,> 1500 m
1170242911,10.9487738,48.3643668,1554.8399612580715,> 1500 m
1170242914,10.947241,48.3648438,1599.91578671604,> 1500 m
1170243213,10.9478185,48.3650481,1661.3623806101846,> 1500 m
1170243350,10.9494258,48.3630471,1535.7639653008814,> 1500 m
1170243355,10.9487282,48.3646334,1609.3839770269046,> 1500 m
1175495853,10.8777436,48.4040654,1558.738520662782,> 1500 m
1175495882,10.8782044,48.4036953,1505.34666375981,> 1500 m
1175495925,10.8774142,48.404203,1587.5181127356775,> 1500 m
1175495968,10.8769999,48.4046666,1645.2423234515866,> 1500 m
1177056727,10.8808182,48.4058747,1863.9796407382792,> 1500 m
1177057069,10.8791491,48.4057766,1758.7942840784124,> 1500 m
1178940108,10.9402923,48.3909955,1576.111103309332,> 1500 m
1178940220,10.9494873,48.385358,1655.7555815876526,> 1500 m
1179095982,10.9465354,48.364164,1580.8404693604168,> 1500 m
1184127524,10.9458896,48.3649429,1556.8720406961395,> 1500 m
1184127621,10.9462507,48.365408,1623.0267186186188,> 1500 m
1184127799,10.9453932,48.3652204,1642.8109024488083,> 1500 m
1184127854,10.9459315,48.3654237,1597.062837539126,> 1500 m
1184127968,10.9460187,48.3652163,1572.0585773342382,> 1500 m
1184128353,10.946359,48.3659494,1726.335221077663,> 1500 m
1184128392,10.9395881,48.366042,1532.9047451832582,> 1500 m
1184128476,10.946068,48.3649618,1543.5260237667349,> 1500 m
1184128504,10.9453634,48.3657595,1653.613989728803,> 1500 m
1184128812,10.9463979,48.3652487,1600.3029860354384,> 1500 m
1184128820,10.9395591,48.3659884,1526.571341746124,> 1500 m
1184128967,10.9413368,48.3654074,1508.273677673145,> 1500 m
1184129089,10.9440325,48.3645562,1503.1426935689924,> 1500 m
1184129213,10.9396711,48.3658945,1513.2492681185522,> 1500 m
1184129391,10.946,48.365353,1587.3215934311947,> 1500 m
1184129413,10.9455418,48.3654463,1627.081903248515,> 1500 m
1184129977,10.9410717,48.3654332,1532.2294894217046,> 1500 m
1184130084,10.9460881,48.3648634,1532.4841265988666,> 1500 m
1184130322,10.945293,48.3657129,1660.955534056268,> 1500 m
1184130765,10.9461082,48.3657306,1756.9163269770518,> 1500 m
1184130783,10.9454773,48.3655658,1682.2374130943235,> 1500 m
1184130957,10.9449484,48.3646592,1517.543522033384,> 1500 m
1184130960,10.9469374,48.365268,1634.1742016849869,> 1500 m
